Map,Desired Safe prob,Delay prob (Planning),Delay prob (Execution),Number of agents,Number of goals,Instance,Runtime,Offline Runtime,Online Runtime,Number Of Replans,Online Sum of Service Time,Offline Sum of Service Time,Number of Expands,Min Safe Prob,Algorithm
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,42,20.606,20.606,0,0,850,414,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,42,20.55,20.55,0,0,852,415,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,42,20.509,20.509,0,0,852,415,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,42,20.546,20.546,0,0,852,415,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,42,20.526,20.526,0,0,850,414,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,42,20.691,20.691,0,0,852,415,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,42,22.743,22.743,0,0,852,415,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,42,42.84,42.84,0,0,852,415,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,43,20.563,20.563,0,0,714,354,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,43,20.484,20.484,0,0,714,354,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,43,20.502,20.502,0,0,714,354,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,43,20.865,20.865,0,0,714,354,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,43,20.759,20.759,0,0,714,354,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,43,20.705,20.705,0,0,714,354,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,43,22.583,22.583,0,0,714,354,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,43,41.411,41.411,0,0,714,354,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,44,20.531,20.531,0,0,833,397,2,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,44,20.552,20.552,0,0,833,397,2,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,44,20.506,20.506,0,0,833,397,2,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,44,20.541,20.541,0,0,833,397,2,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,44,20.638,20.638,0,0,833,397,2,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,44,20.665,20.665,0,0,689,327,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,44,22.293,22.293,0,0,689,327,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,44,40.115,40.115,0,0,737,344,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,45,20.709,20.709,0,0,1152,573,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,45,41.056,41.056,0,0,707,331,56,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,45,41.169,41.169,0,0,707,331,56,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,45,40.915,40.915,0,0,707,331,56,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,45,45.052,45.052,0,0,671,330,699,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,45,42.142,42.142,0,0,707,331,56,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,45,54.573,54.573,0,0,707,331,56,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,45,,,,,,,3,,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,46,20.588,20.588,0,0,680,327,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,46,20.723,20.723,0,0,680,327,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,46,20.659,20.659,0,0,680,327,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,46,20.667,20.667,0,0,680,327,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,46,20.63,20.63,0,0,680,327,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,46,21.009,21.009,0,0,680,327,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,46,22.78,22.78,0,0,680,327,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,46,42.545,42.545,0,0,680,327,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,47,20.536,20.536,0,0,609,302,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,47,20.694,20.694,0,0,609,302,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,47,20.511,20.511,0,0,609,302,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,47,20.605,20.605,0,0,609,302,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,47,20.625,20.625,0,0,609,302,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,47,20.661,20.661,0,0,609,302,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,47,22.606,22.606,0,0,609,302,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,47,40.454,40.454,0,0,609,302,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,48,20.461,20.461,0,0,845,418,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,48,20.48,20.48,0,0,846,411,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,48,20.535,20.535,0,0,846,411,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,48,20.545,20.545,0,0,846,411,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,48,20.551,20.551,0,0,846,411,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,48,20.878,20.878,0,0,845,418,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,48,23.037,23.037,0,0,846,411,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,48,47.093,47.093,0,0,845,418,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,49,20.489,20.489,0,0,721,350,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,49,20.547,20.547,0,0,683,304,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,49,20.466,20.466,0,0,721,350,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,49,20.54,20.54,0,0,683,304,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,49,20.518,20.518,0,0,721,350,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,49,20.678,20.678,0,0,683,304,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,49,22.889,22.889,0,0,683,304,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,49,45.546,45.546,0,0,721,350,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,50,20.576,20.576,0,0,688,333,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,50,20.709,20.709,0,0,790,417,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,50,20.739,20.739,0,0,790,417,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,50,20.565,20.565,0,0,790,417,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,50,20.837,20.837,0,0,790,417,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,50,20.889,20.889,0,0,790,417,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,50,23.042,23.042,0,0,790,417,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,50,46.554,46.554,0,0,790,417,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,51,20.554,20.554,0,0,1024,500,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,51,20.556,20.556,0,0,1183,571,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,51,20.517,20.517,0,0,1183,571,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,51,20.473,20.473,0,0,1013,506,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,51,20.52,20.52,0,0,1024,500,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,51,20.736,20.736,0,0,1024,500,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,51,23.56,23.56,0,0,1183,571,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,51,48.141,48.141,0,0,1024,500,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,52,20.463,20.463,0,0,736,346,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,52,20.506,20.506,0,0,736,346,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,52,20.658,20.658,0,0,736,346,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,52,20.495,20.495,0,0,736,346,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,52,20.505,20.505,0,0,736,346,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,52,20.797,20.797,0,0,736,346,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,52,22.626,22.626,0,0,736,346,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,52,42.234,42.234,0,0,736,346,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,53,20.664,20.664,0,0,736,348,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,53,20.57,20.57,0,0,736,348,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,53,20.561,20.561,0,0,736,348,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,53,20.514,20.514,0,0,736,348,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,53,20.583,20.583,0,0,736,348,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,53,20.74,20.74,0,0,736,348,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,53,22.588,22.588,0,0,736,348,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,53,41.011,41.011,0,0,736,348,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,54,20.78,20.78,0,0,720,349,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,54,20.543,20.543,0,0,720,349,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,54,20.577,20.577,0,0,708,352,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,54,20.508,20.508,0,0,720,349,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,54,20.548,20.548,0,0,720,349,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,54,20.717,20.717,0,0,720,349,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,54,22.788,22.788,0,0,708,352,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,54,42.805,42.805,0,0,708,352,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,55,20.595,20.595,0,0,787,368,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,55,20.584,20.584,0,0,787,368,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,55,20.553,20.553,0,0,787,368,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,55,20.578,20.578,0,0,787,368,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,55,20.666,20.666,0,0,787,368,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,55,20.738,20.738,0,0,787,368,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,55,22.482,22.482,0,0,787,368,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,55,40.087,40.087,0,0,787,368,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,56,20.48,20.48,0,0,722,349,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,56,20.519,20.519,0,0,722,349,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,56,20.522,20.522,0,0,722,349,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,56,21.153,21.153,0,0,722,349,2,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,56,20.562,20.562,0,0,722,349,2,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,56,20.862,20.862,0,0,722,349,2,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,56,23.619,23.619,0,0,722,349,2,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,56,51.442,51.442,0,0,722,349,2,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,57,20.584,20.584,0,0,735,347,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,57,20.665,20.665,0,0,735,347,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,57,20.833,20.833,0,0,735,347,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,57,20.508,20.508,0,0,735,347,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,57,20.592,20.592,0,0,735,347,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,57,20.743,20.743,0,0,735,347,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,57,22.69,22.69,0,0,735,347,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,57,40.941,40.941,0,0,735,347,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,58,20.529,20.529,0,0,646,319,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,58,20.539,20.539,0,0,624,302,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,58,20.51,20.51,0,0,646,319,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,58,20.51,20.51,0,0,624,302,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,58,20.537,20.537,0,0,646,319,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,58,20.721,20.721,0,0,624,302,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,58,22.374,22.374,0,0,624,302,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,58,38.875,38.875,0,0,624,302,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,59,20.523,20.523,0,0,676,309,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,59,20.548,20.548,0,0,676,309,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,59,20.506,20.506,0,0,676,309,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,59,20.52,20.52,0,0,676,309,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,59,20.528,20.528,0,0,676,309,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,59,20.728,20.728,0,0,676,309,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,59,22.555,22.555,0,0,676,309,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,59,41.278,41.278,0,0,676,309,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,60,20.525,20.525,0,0,755,370,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,60,20.533,20.533,0,0,755,370,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,60,20.501,20.501,0,0,755,370,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,60,20.503,20.503,0,0,755,370,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,60,20.567,20.567,0,0,755,370,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,60,20.683,20.683,0,0,755,370,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,60,22.608,22.608,0,0,755,370,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,60,41.515,41.515,0,0,755,370,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,61,20.493,20.493,0,0,585,279,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,61,20.517,20.517,0,0,585,279,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,61,20.6,20.6,0,0,585,279,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,61,20.476,20.476,0,0,585,279,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,61,20.691,20.691,0,0,585,279,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,61,20.78,20.78,0,0,585,279,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,61,22.671,22.671,0,0,585,279,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,61,42.158,42.158,0,0,585,279,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,62,20.595,20.595,0,0,795,385,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,62,20.499,20.499,0,0,795,385,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,62,20.476,20.476,0,0,795,385,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,62,20.783,20.783,0,0,795,385,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,62,20.53,20.53,0,0,795,385,2,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,62,41.944,41.944,0,0,787,383,17,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,62,24.475,24.475,0,0,795,385,2,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,62,59.402,59.402,0,0,795,385,2,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,63,20.517,20.517,0,0,1047,501,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,63,20.477,20.477,0,0,1047,501,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,63,20.618,20.618,0,0,1047,501,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,63,20.483,20.483,0,0,1047,501,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,63,20.726,20.726,0,0,1047,501,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,63,20.831,20.831,0,0,1047,501,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,63,,,,,,,1,,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,63,,,,,,,5,,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,64,20.522,20.522,0,0,645,306,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,64,20.516,20.516,0,0,645,306,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,64,20.496,20.496,0,0,645,306,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,64,20.509,20.509,0,0,645,306,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,64,20.492,20.492,0,0,645,306,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,64,20.663,20.663,0,0,645,306,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,64,22.416,22.416,0,0,645,306,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,64,39.988,39.988,0,0,645,306,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,65,21.103,21.103,0,0,1566,788,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,65,20.431,20.431,0,0,876,416,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,65,20.471,20.471,0,0,957,454,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,65,20.441,20.441,0,0,893,420,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,65,20.641,20.641,0,0,1566,788,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,65,20.702,20.702,0,0,876,416,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,65,23.384,23.384,0,0,876,416,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,65,,,,,,,1,,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,66,,20.517,,1,,320,2,,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,66,,20.495,,1,,318,2,,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,66,,20.54,,1,,318,2,,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,66,,20.505,,1,,318,2,,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,66,,24.216,,1,,318,9,,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,66,,,,,,,352,,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,66,,,,,,,41,,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,66,,,,,,,4,,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,67,20.487,20.487,0,0,621,292,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,67,20.49,20.49,0,0,621,292,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,67,20.559,20.559,0,0,621,292,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,67,20.473,20.473,0,0,621,292,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,67,20.526,20.526,0,0,621,292,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,67,20.666,20.666,0,0,621,292,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,67,22.227,22.227,0,0,621,292,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,67,38.178,38.178,0,0,621,292,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,68,20.634,20.634,0,0,671,329,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,68,20.45,20.45,0,0,671,329,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,68,20.694,20.694,0,0,671,329,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,68,20.492,20.492,0,0,671,329,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,68,20.536,20.536,0,0,671,329,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,68,20.864,20.864,0,0,671,329,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,68,22.537,22.537,0,0,671,329,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,68,40.643,40.643,0,0,671,329,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,69,20.462,20.462,0,0,956,448,1,0.05,RCbssTS
warehouse-10-20-10-2-1,0.25,0.5,0.5,20,20,69,20.567,20.567,0,0,956,448,1,0.25,RCbssTS
warehouse-10-20-10-2-1,0.5,0.5,0.5,20,20,69,20.475,20.475,0,0,956,448,1,0.5,RCbssTS
warehouse-10-20-10-2-1,0.8,0.5,0.5,20,20,69,20.55,20.55,0,0,934,453,1,0.8,RCbssTS
warehouse-10-20-10-2-1,0.95,0.5,0.5,20,20,69,20.57,20.57,0,0,956,448,1,0.95,RCbssTS
warehouse-10-20-10-2-1,0.99,0.5,0.5,20,20,69,20.833,20.833,0,0,956,448,1,0.99,RCbssTS
warehouse-10-20-10-2-1,0.999,0.5,0.5,20,20,69,24.108,24.108,0,0,956,448,1,0.999,RCbssTS
warehouse-10-20-10-2-1,0.9999,0.5,0.5,20,20,69,57.328,57.328,0,0,956,448,1,0.9999,RCbssTS
warehouse-10-20-10-2-1,0.05,0.5,0.5,20,20,70,,,,,,,2,,RCbssTS
